,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
32,14426882,56355,BANKNIFTY23JUN42000PE,BANKNIFTY,0.0,2023-06-29,42000.0,0.05,25,PE,NFO-OPT,NFO
33,13294082,51930,BANKNIFTY23JUN42100PE,BANKNIFTY,0.0,2023-06-29,42100.0,0.05,25,PE,NFO-OPT,NFO
34,13295106,51934,BANKNIFTY23JUN42200PE,BANKNIFTY,0.0,2023-06-29,42200.0,0.05,25,PE,NFO-OPT,NFO
35,13296130,51938,BANKNIFTY23JUN42300PE,BANKNIFTY,0.0,2023-06-29,42300.0,0.05,25,PE,NFO-OPT,NFO
36,13296642,51940,BANKNIFTY23JUN42400PE,BANKNIFTY,0.0,2023-06-29,42400.0,0.05,25,PE,NFO-OPT,NFO
37,13299202,51950,BANKNIFTY23JUN42500PE,BANKNIFTY,0.0,2023-06-29,42500.0,0.05,25,PE,NFO-OPT,NFO
38,13300738,51956,BANKNIFTY23JUN42600PE,BANKNIFTY,0.0,2023-06-29,42600.0,0.05,25,PE,NFO-OPT,NFO
39,13301250,51958,BANKNIFTY23JUN42700PE,BANKNIFTY,0.0,2023-06-29,42700.0,0.05,25,PE,NFO-OPT,NFO
40,13302786,51964,BANKNIFTY23JUN42800PE,BANKNIFTY,0.0,2023-06-29,42800.0,0.05,25,PE,NFO-OPT,NFO
41,13303298,51966,BANKNIFTY23JUN42900PE,BANKNIFTY,0.0,2023-06-29,42900.0,0.05,25,PE,NFO-OPT,NFO
42,13304322,51970,BANKNIFTY23JUN43000PE,BANKNIFTY,0.0,2023-06-29,43000.0,0.05,25,PE,NFO-OPT,NFO
43,13304834,51972,BANKNIFTY23JUN43100PE,BANKNIFTY,0.0,2023-06-29,43100.0,0.05,25,PE,NFO-OPT,NFO
44,13306626,51979,BANKNIFTY23JUN43200PE,BANKNIFTY,0.0,2023-06-29,43200.0,0.05,25,PE,NFO-OPT,NFO
45,13309442,51990,BANKNIFTY23JUN43300PE,BANKNIFTY,0.0,2023-06-29,43300.0,0.05,25,PE,NFO-OPT,NFO
46,13309954,51992,BANKNIFTY23JUN43400PE,BANKNIFTY,0.0,2023-06-29,43400.0,0.05,25,PE,NFO-OPT,NFO
47,14427394,56357,BANKNIFTY23JUN43500PE,BANKNIFTY,0.0,2023-06-29,43500.0,0.05,25,PE,NFO-OPT,NFO
48,13314306,52009,BANKNIFTY23JUN43600PE,BANKNIFTY,0.0,2023-06-29,43600.0,0.05,25,PE,NFO-OPT,NFO
49,13315842,52015,BANKNIFTY23JUN43700PE,BANKNIFTY,0.0,2023-06-29,43700.0,0.05,25,PE,NFO-OPT,NFO
50,13316354,52017,BANKNIFTY23JUN43800PE,BANKNIFTY,0.0,2023-06-29,43800.0,0.05,25,PE,NFO-OPT,NFO
51,13318914,52027,BANKNIFTY23JUN43900PE,BANKNIFTY,0.0,2023-06-29,43900.0,0.05,25,PE,NFO-OPT,NFO
52,13324034,52047,BANKNIFTY23JUN44000PE,BANKNIFTY,0.0,2023-06-29,44000.0,0.05,25,PE,NFO-OPT,NFO
53,13324546,52049,BANKNIFTY23JUN44100PE,BANKNIFTY,0.0,2023-06-29,44100.0,0.05,25,PE,NFO-OPT,NFO
54,13325314,52052,BANKNIFTY23JUN44200PE,BANKNIFTY,0.0,2023-06-29,44200.0,0.05,25,PE,NFO-OPT,NFO
55,13325826,52054,BANKNIFTY23JUN44300PE,BANKNIFTY,0.0,2023-06-29,44300.0,0.05,25,PE,NFO-OPT,NFO
56,13326594,52057,BANKNIFTY23JUN44400PE,BANKNIFTY,0.0,2023-06-29,44400.0,0.05,25,PE,NFO-OPT,NFO
57,13327106,52059,BANKNIFTY23JUN44500PE,BANKNIFTY,0.0,2023-06-29,44500.0,0.05,25,PE,NFO-OPT,NFO
58,13327618,52061,BANKNIFTY23JUN44600PE,BANKNIFTY,0.0,2023-06-29,44600.0,0.05,25,PE,NFO-OPT,NFO
59,13328898,52066,BANKNIFTY23JUN44700PE,BANKNIFTY,0.0,2023-06-29,44700.0,0.05,25,PE,NFO-OPT,NFO
60,13329410,52068,BANKNIFTY23JUN44800PE,BANKNIFTY,0.0,2023-06-29,44800.0,0.05,25,PE,NFO-OPT,NFO
61,13330178,52071,BANKNIFTY23JUN44900PE,BANKNIFTY,0.0,2023-06-29,44900.0,0.05,25,PE,NFO-OPT,NFO
62,14427906,56359,BANKNIFTY23JUN45000PE,BANKNIFTY,0.0,2023-06-29,45000.0,0.05,25,PE,NFO-OPT,NFO
63,8981506,35084,BANKNIFTY23JUN45100PE,BANKNIFTY,0.0,2023-06-29,45100.0,0.05,25,PE,NFO-OPT,NFO
64,8982530,35088,BANKNIFTY23JUN45200PE,BANKNIFTY,0.0,2023-06-29,45200.0,0.05,25,PE,NFO-OPT,NFO
65,8988418,35111,BANKNIFTY23JUN45300PE,BANKNIFTY,0.0,2023-06-29,45300.0,0.05,25,PE,NFO-OPT,NFO
66,8989442,35115,BANKNIFTY23JUN45400PE,BANKNIFTY,0.0,2023-06-29,45400.0,0.05,25,PE,NFO-OPT,NFO
67,13330690,52073,BANKNIFTY23JUN45500PE,BANKNIFTY,0.0,2023-06-29,45500.0,0.05,25,PE,NFO-OPT,NFO
68,8992258,35126,BANKNIFTY23JUN45600PE,BANKNIFTY,0.0,2023-06-29,45600.0,0.05,25,PE,NFO-OPT,NFO
69,9408514,36752,BANKNIFTY23JUN45700PE,BANKNIFTY,0.0,2023-06-29,45700.0,0.05,25,PE,NFO-OPT,NFO
70,9409026,36754,BANKNIFTY23JUN45800PE,BANKNIFTY,0.0,2023-06-29,45800.0,0.05,25,PE,NFO-OPT,NFO
71,9502978,37121,BANKNIFTY23JUN45900PE,BANKNIFTY,0.0,2023-06-29,45900.0,0.05,25,PE,NFO-OPT,NFO
72,13331202,52075,BANKNIFTY23JUN46000PE,BANKNIFTY,0.0,2023-06-29,46000.0,0.05,25,PE,NFO-OPT,NFO
73,10946306,42759,BANKNIFTY23JUN46100PE,BANKNIFTY,0.0,2023-06-29,46100.0,0.05,25,PE,NFO-OPT,NFO
74,10957826,42804,BANKNIFTY23JUN46200PE,BANKNIFTY,0.0,2023-06-29,46200.0,0.05,25,PE,NFO-OPT,NFO
75,14428930,56363,BANKNIFTY23JUN46500PE,BANKNIFTY,0.0,2023-06-29,46500.0,0.05,25,PE,NFO-OPT,NFO
76,13331714,52077,BANKNIFTY23JUN47000PE,BANKNIFTY,0.0,2023-06-29,47000.0,0.05,25,PE,NFO-OPT,NFO
