,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
0,13685250,53458,NIFTY23JUL17500PE,NIFTY,0.0,2023-07-27,17500.0,0.05,50,PE,NFO-OPT,NFO
1,13686274,53462,NIFTY23JUL17600PE,NIFTY,0.0,2023-07-27,17600.0,0.05,50,PE,NFO-OPT,NFO
2,13688834,53472,NIFTY23JUL17700PE,NIFTY,0.0,2023-07-27,17700.0,0.05,50,PE,NFO-OPT,NFO
3,13689858,53476,NIFTY23JUL17800PE,NIFTY,0.0,2023-07-27,17800.0,0.05,50,PE,NFO-OPT,NFO
4,13691394,53482,NIFTY23JUL17900PE,NIFTY,0.0,2023-07-27,17900.0,0.05,50,PE,NFO-OPT,NFO
5,13693442,53490,NIFTY23JUL18000PE,NIFTY,0.0,2023-07-27,18000.0,0.05,50,PE,NFO-OPT,NFO
6,13694466,53494,NIFTY23JUL18100PE,NIFTY,0.0,2023-07-27,18100.0,0.05,50,PE,NFO-OPT,NFO
7,13695490,53498,NIFTY23JUL18200PE,NIFTY,0.0,2023-07-27,18200.0,0.05,50,PE,NFO-OPT,NFO
8,13699330,53513,NIFTY23JUL18300PE,NIFTY,0.0,2023-07-27,18300.0,0.05,50,PE,NFO-OPT,NFO
9,13700354,53517,NIFTY23JUL18400PE,NIFTY,0.0,2023-07-27,18400.0,0.05,50,PE,NFO-OPT,NFO
10,13701378,53521,NIFTY23JUL18500PE,NIFTY,0.0,2023-07-27,18500.0,0.05,50,PE,NFO-OPT,NFO
11,13702402,53525,NIFTY23JUL18600PE,NIFTY,0.0,2023-07-27,18600.0,0.05,50,PE,NFO-OPT,NFO
12,13703938,53531,NIFTY23JUL18700PE,NIFTY,0.0,2023-07-27,18700.0,0.05,50,PE,NFO-OPT,NFO
13,13705218,53536,NIFTY23JUL18800PE,NIFTY,0.0,2023-07-27,18800.0,0.05,50,PE,NFO-OPT,NFO
14,13706498,53541,NIFTY23JUL18900PE,NIFTY,0.0,2023-07-27,18900.0,0.05,50,PE,NFO-OPT,NFO
15,13708546,53549,NIFTY23JUL19000PE,NIFTY,0.0,2023-07-27,19000.0,0.05,50,PE,NFO-OPT,NFO
16,13709570,53553,NIFTY23JUL19100PE,NIFTY,0.0,2023-07-27,19100.0,0.05,50,PE,NFO-OPT,NFO
17,13712130,53563,NIFTY23JUL19200PE,NIFTY,0.0,2023-07-27,19200.0,0.05,50,PE,NFO-OPT,NFO
18,13731330,53638,NIFTY23JUL19300PE,NIFTY,0.0,2023-07-27,19300.0,0.05,50,PE,NFO-OPT,NFO
19,13732866,53644,NIFTY23JUL19400PE,NIFTY,0.0,2023-07-27,19400.0,0.05,50,PE,NFO-OPT,NFO
20,13734402,53650,NIFTY23JUL19500PE,NIFTY,0.0,2023-07-27,19500.0,0.05,50,PE,NFO-OPT,NFO
21,13735682,53655,NIFTY23JUL19600PE,NIFTY,0.0,2023-07-27,19600.0,0.05,50,PE,NFO-OPT,NFO
22,13738498,53666,NIFTY23JUL19700PE,NIFTY,0.0,2023-07-27,19700.0,0.05,50,PE,NFO-OPT,NFO
23,13742082,53680,NIFTY23JUL19800PE,NIFTY,0.0,2023-07-27,19800.0,0.05,50,PE,NFO-OPT,NFO
24,13743106,53684,NIFTY23JUL19900PE,NIFTY,0.0,2023-07-27,19900.0,0.05,50,PE,NFO-OPT,NFO
25,13744386,53689,NIFTY23JUL20000PE,NIFTY,0.0,2023-07-27,20000.0,0.05,50,PE,NFO-OPT,NFO
26,13746690,53698,NIFTY23JUL20100PE,NIFTY,0.0,2023-07-27,20100.0,0.05,50,PE,NFO-OPT,NFO
27,13748226,53704,NIFTY23JUL20200PE,NIFTY,0.0,2023-07-27,20200.0,0.05,50,PE,NFO-OPT,NFO
28,13749250,53708,NIFTY23JUL20300PE,NIFTY,0.0,2023-07-27,20300.0,0.05,50,PE,NFO-OPT,NFO
29,13750274,53712,NIFTY23JUL20400PE,NIFTY,0.0,2023-07-27,20400.0,0.05,50,PE,NFO-OPT,NFO
30,13751298,53716,NIFTY23JUL20500PE,NIFTY,0.0,2023-07-27,20500.0,0.05,50,PE,NFO-OPT,NFO
31,13752322,53720,NIFTY23JUL20600PE,NIFTY,0.0,2023-07-27,20600.0,0.05,50,PE,NFO-OPT,NFO
32,13753346,53724,NIFTY23JUL20700PE,NIFTY,0.0,2023-07-27,20700.0,0.05,50,PE,NFO-OPT,NFO
33,13754370,53728,NIFTY23JUL20800PE,NIFTY,0.0,2023-07-27,20800.0,0.05,50,PE,NFO-OPT,NFO
34,13755394,53732,NIFTY23JUL20900PE,NIFTY,0.0,2023-07-27,20900.0,0.05,50,PE,NFO-OPT,NFO
35,9089282,35505,NIFTY23JUL21000PE,NIFTY,0.0,2023-07-27,21000.0,0.05,50,PE,NFO-OPT,NFO
