,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
13,14807810,57843,BANKNIFTY23FEB40800CE,BANKNIFTY,0.0,2023-02-23,40800.0,0.05,25,CE,NFO-OPT,NFO
14,14808322,57845,BANKNIFTY23FEB40900CE,BANKNIFTY,0.0,2023-02-23,40900.0,0.05,25,CE,NFO-OPT,NFO
15,14808834,57847,BANKNIFTY23FEB41000CE,BANKNIFTY,0.0,2023-02-23,41000.0,0.05,25,CE,NFO-OPT,NFO
16,14809346,57849,BANKNIFTY23FEB41100CE,BANKNIFTY,0.0,2023-02-23,41100.0,0.05,25,CE,NFO-OPT,NFO
17,14809858,57851,BANKNIFTY23FEB41200CE,BANKNIFTY,0.0,2023-02-23,41200.0,0.05,25,CE,NFO-OPT,NFO
18,14810370,57853,BANKNIFTY23FEB41300CE,BANKNIFTY,0.0,2023-02-23,41300.0,0.05,25,CE,NFO-OPT,NFO
19,14810882,57855,BANKNIFTY23FEB41400CE,BANKNIFTY,0.0,2023-02-23,41400.0,0.05,25,CE,NFO-OPT,NFO
20,14811394,57857,BANKNIFTY23FEB41500CE,BANKNIFTY,0.0,2023-02-23,41500.0,0.05,25,CE,NFO-OPT,NFO
21,14811906,57859,BANKNIFTY23FEB41600CE,BANKNIFTY,0.0,2023-02-23,41600.0,0.05,25,CE,NFO-OPT,NFO
22,14812418,57861,BANKNIFTY23FEB41700CE,BANKNIFTY,0.0,2023-02-23,41700.0,0.05,25,CE,NFO-OPT,NFO
23,14812930,57863,BANKNIFTY23FEB41800CE,BANKNIFTY,0.0,2023-02-23,41800.0,0.05,25,CE,NFO-OPT,NFO
24,14813442,57865,BANKNIFTY23FEB41900CE,BANKNIFTY,0.0,2023-02-23,41900.0,0.05,25,CE,NFO-OPT,NFO
25,14813954,57867,BANKNIFTY23FEB42000CE,BANKNIFTY,0.0,2023-02-23,42000.0,0.05,25,CE,NFO-OPT,NFO
26,14814466,57869,BANKNIFTY23FEB42100CE,BANKNIFTY,0.0,2023-02-23,42100.0,0.05,25,CE,NFO-OPT,NFO
27,14814978,57871,BANKNIFTY23FEB42200CE,BANKNIFTY,0.0,2023-02-23,42200.0,0.05,25,CE,NFO-OPT,NFO
28,14815490,57873,BANKNIFTY23FEB42300CE,BANKNIFTY,0.0,2023-02-23,42300.0,0.05,25,CE,NFO-OPT,NFO
29,14816002,57875,BANKNIFTY23FEB42400CE,BANKNIFTY,0.0,2023-02-23,42400.0,0.05,25,CE,NFO-OPT,NFO
30,14816514,57877,BANKNIFTY23FEB42500CE,BANKNIFTY,0.0,2023-02-23,42500.0,0.05,25,CE,NFO-OPT,NFO
31,14817026,57879,BANKNIFTY23FEB42600CE,BANKNIFTY,0.0,2023-02-23,42600.0,0.05,25,CE,NFO-OPT,NFO
32,14817538,57881,BANKNIFTY23FEB42700CE,BANKNIFTY,0.0,2023-02-23,42700.0,0.05,25,CE,NFO-OPT,NFO
33,14818050,57883,BANKNIFTY23FEB42800CE,BANKNIFTY,0.0,2023-02-23,42800.0,0.05,25,CE,NFO-OPT,NFO
34,14818562,57885,BANKNIFTY23FEB42900CE,BANKNIFTY,0.0,2023-02-23,42900.0,0.05,25,CE,NFO-OPT,NFO
35,14819074,57887,BANKNIFTY23FEB43000CE,BANKNIFTY,0.0,2023-02-23,43000.0,0.05,25,CE,NFO-OPT,NFO
36,14819586,57889,BANKNIFTY23FEB43100CE,BANKNIFTY,0.0,2023-02-23,43100.0,0.05,25,CE,NFO-OPT,NFO
37,14820098,57891,BANKNIFTY23FEB43200CE,BANKNIFTY,0.0,2023-02-23,43200.0,0.05,25,CE,NFO-OPT,NFO
38,14820610,57893,BANKNIFTY23FEB43300CE,BANKNIFTY,0.0,2023-02-23,43300.0,0.05,25,CE,NFO-OPT,NFO
39,14821122,57895,BANKNIFTY23FEB43400CE,BANKNIFTY,0.0,2023-02-23,43400.0,0.05,25,CE,NFO-OPT,NFO
40,14821634,57897,BANKNIFTY23FEB43500CE,BANKNIFTY,0.0,2023-02-23,43500.0,0.05,25,CE,NFO-OPT,NFO
41,14822146,57899,BANKNIFTY23FEB43600CE,BANKNIFTY,0.0,2023-02-23,43600.0,0.05,25,CE,NFO-OPT,NFO
42,14822658,57901,BANKNIFTY23FEB43700CE,BANKNIFTY,0.0,2023-02-23,43700.0,0.05,25,CE,NFO-OPT,NFO
43,14823170,57903,BANKNIFTY23FEB43800CE,BANKNIFTY,0.0,2023-02-23,43800.0,0.05,25,CE,NFO-OPT,NFO
44,14824194,57907,BANKNIFTY23FEB43900CE,BANKNIFTY,0.0,2023-02-23,43900.0,0.05,25,CE,NFO-OPT,NFO
45,14825218,57911,BANKNIFTY23FEB44000CE,BANKNIFTY,0.0,2023-02-23,44000.0,0.05,25,CE,NFO-OPT,NFO
46,14825730,57913,BANKNIFTY23FEB44100CE,BANKNIFTY,0.0,2023-02-23,44100.0,0.05,25,CE,NFO-OPT,NFO
47,14826498,57916,BANKNIFTY23FEB44200CE,BANKNIFTY,0.0,2023-02-23,44200.0,0.05,25,CE,NFO-OPT,NFO
48,14827010,57918,BANKNIFTY23FEB44300CE,BANKNIFTY,0.0,2023-02-23,44300.0,0.05,25,CE,NFO-OPT,NFO
49,14827522,57920,BANKNIFTY23FEB44400CE,BANKNIFTY,0.0,2023-02-23,44400.0,0.05,25,CE,NFO-OPT,NFO
50,14828546,57924,BANKNIFTY23FEB44500CE,BANKNIFTY,0.0,2023-02-23,44500.0,0.05,25,CE,NFO-OPT,NFO
51,14829058,57926,BANKNIFTY23FEB44600CE,BANKNIFTY,0.0,2023-02-23,44600.0,0.05,25,CE,NFO-OPT,NFO
52,14830594,57932,BANKNIFTY23FEB44700CE,BANKNIFTY,0.0,2023-02-23,44700.0,0.05,25,CE,NFO-OPT,NFO
53,14831106,57934,BANKNIFTY23FEB44800CE,BANKNIFTY,0.0,2023-02-23,44800.0,0.05,25,CE,NFO-OPT,NFO
54,14831618,57936,BANKNIFTY23FEB44900CE,BANKNIFTY,0.0,2023-02-23,44900.0,0.05,25,CE,NFO-OPT,NFO
55,14834434,57947,BANKNIFTY23FEB45000CE,BANKNIFTY,0.0,2023-02-23,45000.0,0.05,25,CE,NFO-OPT,NFO
56,14835202,57950,BANKNIFTY23FEB45100CE,BANKNIFTY,0.0,2023-02-23,45100.0,0.05,25,CE,NFO-OPT,NFO
57,14835714,57952,BANKNIFTY23FEB45200CE,BANKNIFTY,0.0,2023-02-23,45200.0,0.05,25,CE,NFO-OPT,NFO
58,14836226,57954,BANKNIFTY23FEB45300CE,BANKNIFTY,0.0,2023-02-23,45300.0,0.05,25,CE,NFO-OPT,NFO
59,14836738,57956,BANKNIFTY23FEB45400CE,BANKNIFTY,0.0,2023-02-23,45400.0,0.05,25,CE,NFO-OPT,NFO
60,14838786,57964,BANKNIFTY23FEB45500CE,BANKNIFTY,0.0,2023-02-23,45500.0,0.05,25,CE,NFO-OPT,NFO
61,14839298,57966,BANKNIFTY23FEB45600CE,BANKNIFTY,0.0,2023-02-23,45600.0,0.05,25,CE,NFO-OPT,NFO
62,14839810,57968,BANKNIFTY23FEB45700CE,BANKNIFTY,0.0,2023-02-23,45700.0,0.05,25,CE,NFO-OPT,NFO
63,14841858,57976,BANKNIFTY23FEB45800CE,BANKNIFTY,0.0,2023-02-23,45800.0,0.05,25,CE,NFO-OPT,NFO
64,14842370,57978,BANKNIFTY23FEB45900CE,BANKNIFTY,0.0,2023-02-23,45900.0,0.05,25,CE,NFO-OPT,NFO
65,14842882,57980,BANKNIFTY23FEB46000CE,BANKNIFTY,0.0,2023-02-23,46000.0,0.05,25,CE,NFO-OPT,NFO
66,14846466,57994,BANKNIFTY23FEB46500CE,BANKNIFTY,0.0,2023-02-23,46500.0,0.05,25,CE,NFO-OPT,NFO
67,14853122,58020,BANKNIFTY23FEB47000CE,BANKNIFTY,0.0,2023-02-23,47000.0,0.05,25,CE,NFO-OPT,NFO
