,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
39,10207746,39874,BANKNIFTY2351142900CE,BANKNIFTY,0.0,2023-05-11,42900.0,0.05,25,CE,NFO-OPT,NFO
40,10208258,39876,BANKNIFTY2351143000CE,BANKNIFTY,0.0,2023-05-11,43000.0,0.05,25,CE,NFO-OPT,NFO
41,10209794,39882,BANKNIFTY2351143100CE,BANKNIFTY,0.0,2023-05-11,43100.0,0.05,25,CE,NFO-OPT,NFO
42,10210306,39884,BANKNIFTY2351143200CE,BANKNIFTY,0.0,2023-05-11,43200.0,0.05,25,CE,NFO-OPT,NFO
43,10210818,39886,BANKNIFTY2351143300CE,BANKNIFTY,0.0,2023-05-11,43300.0,0.05,25,CE,NFO-OPT,NFO
44,10212098,39891,BANKNIFTY2351143400CE,BANKNIFTY,0.0,2023-05-11,43400.0,0.05,25,CE,NFO-OPT,NFO
45,10212866,39894,BANKNIFTY2351143500CE,BANKNIFTY,0.0,2023-05-11,43500.0,0.05,25,CE,NFO-OPT,NFO
46,10214402,39900,BANKNIFTY2351143600CE,BANKNIFTY,0.0,2023-05-11,43600.0,0.05,25,CE,NFO-OPT,NFO
47,10214914,39902,BANKNIFTY2351143700CE,BANKNIFTY,0.0,2023-05-11,43700.0,0.05,25,CE,NFO-OPT,NFO
48,10215938,39906,BANKNIFTY2351143800CE,BANKNIFTY,0.0,2023-05-11,43800.0,0.05,25,CE,NFO-OPT,NFO
49,10216450,39908,BANKNIFTY2351143900CE,BANKNIFTY,0.0,2023-05-11,43900.0,0.05,25,CE,NFO-OPT,NFO
50,10216962,39910,BANKNIFTY2351144000CE,BANKNIFTY,0.0,2023-05-11,44000.0,0.05,25,CE,NFO-OPT,NFO
51,10220034,39922,BANKNIFTY2351144100CE,BANKNIFTY,0.0,2023-05-11,44100.0,0.05,25,CE,NFO-OPT,NFO
52,10220546,39924,BANKNIFTY2351144200CE,BANKNIFTY,0.0,2023-05-11,44200.0,0.05,25,CE,NFO-OPT,NFO
53,10221058,39926,BANKNIFTY2351144300CE,BANKNIFTY,0.0,2023-05-11,44300.0,0.05,25,CE,NFO-OPT,NFO
54,10222594,39932,BANKNIFTY2351144400CE,BANKNIFTY,0.0,2023-05-11,44400.0,0.05,25,CE,NFO-OPT,NFO
55,10224642,39940,BANKNIFTY2351144500CE,BANKNIFTY,0.0,2023-05-11,44500.0,0.05,25,CE,NFO-OPT,NFO
56,10225154,39942,BANKNIFTY2351144600CE,BANKNIFTY,0.0,2023-05-11,44600.0,0.05,25,CE,NFO-OPT,NFO
57,10225666,39944,BANKNIFTY2351144700CE,BANKNIFTY,0.0,2023-05-11,44700.0,0.05,25,CE,NFO-OPT,NFO
58,10226434,39947,BANKNIFTY2351144800CE,BANKNIFTY,0.0,2023-05-11,44800.0,0.05,25,CE,NFO-OPT,NFO
59,10227970,39953,BANKNIFTY2351144900CE,BANKNIFTY,0.0,2023-05-11,44900.0,0.05,25,CE,NFO-OPT,NFO
60,10228482,39955,BANKNIFTY2351145000CE,BANKNIFTY,0.0,2023-05-11,45000.0,0.05,25,CE,NFO-OPT,NFO
61,10235650,39983,BANKNIFTY2351145100CE,BANKNIFTY,0.0,2023-05-11,45100.0,0.05,25,CE,NFO-OPT,NFO
62,10236162,39985,BANKNIFTY2351145200CE,BANKNIFTY,0.0,2023-05-11,45200.0,0.05,25,CE,NFO-OPT,NFO
63,10238978,39996,BANKNIFTY2351145300CE,BANKNIFTY,0.0,2023-05-11,45300.0,0.05,25,CE,NFO-OPT,NFO
64,10240514,40002,BANKNIFTY2351145400CE,BANKNIFTY,0.0,2023-05-11,45400.0,0.05,25,CE,NFO-OPT,NFO
65,10241026,40004,BANKNIFTY2351145500CE,BANKNIFTY,0.0,2023-05-11,45500.0,0.05,25,CE,NFO-OPT,NFO
66,10241794,40007,BANKNIFTY2351145600CE,BANKNIFTY,0.0,2023-05-11,45600.0,0.05,25,CE,NFO-OPT,NFO
67,10242306,40009,BANKNIFTY2351145700CE,BANKNIFTY,0.0,2023-05-11,45700.0,0.05,25,CE,NFO-OPT,NFO
68,10242818,40011,BANKNIFTY2351145800CE,BANKNIFTY,0.0,2023-05-11,45800.0,0.05,25,CE,NFO-OPT,NFO
69,10248194,40032,BANKNIFTY2351145900CE,BANKNIFTY,0.0,2023-05-11,45900.0,0.05,25,CE,NFO-OPT,NFO
70,10249218,40036,BANKNIFTY2351146000CE,BANKNIFTY,0.0,2023-05-11,46000.0,0.05,25,CE,NFO-OPT,NFO
71,10250754,40042,BANKNIFTY2351146500CE,BANKNIFTY,0.0,2023-05-11,46500.0,0.05,25,CE,NFO-OPT,NFO
72,10251778,40046,BANKNIFTY2351147000CE,BANKNIFTY,0.0,2023-05-11,47000.0,0.05,25,CE,NFO-OPT,NFO
73,10252290,40048,BANKNIFTY2351147500CE,BANKNIFTY,0.0,2023-05-11,47500.0,0.05,25,CE,NFO-OPT,NFO
