,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
17,13232130,51688,NIFTY2311917250PE,NIFTY,0.0,2023-01-19,17250.0,0.05,50,PE,NFO-OPT,NFO
18,13233154,51692,NIFTY2311917300PE,NIFTY,0.0,2023-01-19,17300.0,0.05,50,PE,NFO-OPT,NFO
19,13233666,51694,NIFTY2311917350PE,NIFTY,0.0,2023-01-19,17350.0,0.05,50,PE,NFO-OPT,NFO
20,13234178,51696,NIFTY2311917400PE,NIFTY,0.0,2023-01-19,17400.0,0.05,50,PE,NFO-OPT,NFO
21,13234690,51698,NIFTY2311917450PE,NIFTY,0.0,2023-01-19,17450.0,0.05,50,PE,NFO-OPT,NFO
22,13236226,51704,NIFTY2311917500PE,NIFTY,0.0,2023-01-19,17500.0,0.05,50,PE,NFO-OPT,NFO
23,13236738,51706,NIFTY2311917550PE,NIFTY,0.0,2023-01-19,17550.0,0.05,50,PE,NFO-OPT,NFO
24,13237250,51708,NIFTY2311917600PE,NIFTY,0.0,2023-01-19,17600.0,0.05,50,PE,NFO-OPT,NFO
25,13237762,51710,NIFTY2311917650PE,NIFTY,0.0,2023-01-19,17650.0,0.05,50,PE,NFO-OPT,NFO
26,13238274,51712,NIFTY2311917700PE,NIFTY,0.0,2023-01-19,17700.0,0.05,50,PE,NFO-OPT,NFO
27,13238786,51714,NIFTY2311917750PE,NIFTY,0.0,2023-01-19,17750.0,0.05,50,PE,NFO-OPT,NFO
28,13239298,51716,NIFTY2311917800PE,NIFTY,0.0,2023-01-19,17800.0,0.05,50,PE,NFO-OPT,NFO
29,13239810,51718,NIFTY2311917850PE,NIFTY,0.0,2023-01-19,17850.0,0.05,50,PE,NFO-OPT,NFO
30,13240322,51720,NIFTY2311917900PE,NIFTY,0.0,2023-01-19,17900.0,0.05,50,PE,NFO-OPT,NFO
31,13240834,51722,NIFTY2311917950PE,NIFTY,0.0,2023-01-19,17950.0,0.05,50,PE,NFO-OPT,NFO
32,13242114,51727,NIFTY2311918000PE,NIFTY,0.0,2023-01-19,18000.0,0.05,50,PE,NFO-OPT,NFO
33,13243138,51731,NIFTY2311918050PE,NIFTY,0.0,2023-01-19,18050.0,0.05,50,PE,NFO-OPT,NFO
34,13243650,51733,NIFTY2311918100PE,NIFTY,0.0,2023-01-19,18100.0,0.05,50,PE,NFO-OPT,NFO
35,13244418,51736,NIFTY2311918150PE,NIFTY,0.0,2023-01-19,18150.0,0.05,50,PE,NFO-OPT,NFO
36,13246466,51744,NIFTY2311918200PE,NIFTY,0.0,2023-01-19,18200.0,0.05,50,PE,NFO-OPT,NFO
37,13247490,51748,NIFTY2311918250PE,NIFTY,0.0,2023-01-19,18250.0,0.05,50,PE,NFO-OPT,NFO
38,13248514,51752,NIFTY2311918300PE,NIFTY,0.0,2023-01-19,18300.0,0.05,50,PE,NFO-OPT,NFO
39,13249282,51755,NIFTY2311918350PE,NIFTY,0.0,2023-01-19,18350.0,0.05,50,PE,NFO-OPT,NFO
40,13249794,51757,NIFTY2311918400PE,NIFTY,0.0,2023-01-19,18400.0,0.05,50,PE,NFO-OPT,NFO
41,13250562,51760,NIFTY2311918450PE,NIFTY,0.0,2023-01-19,18450.0,0.05,50,PE,NFO-OPT,NFO
42,13251074,51762,NIFTY2311918500PE,NIFTY,0.0,2023-01-19,18500.0,0.05,50,PE,NFO-OPT,NFO
43,13251586,51764,NIFTY2311918550PE,NIFTY,0.0,2023-01-19,18550.0,0.05,50,PE,NFO-OPT,NFO
44,13252098,51766,NIFTY2311918600PE,NIFTY,0.0,2023-01-19,18600.0,0.05,50,PE,NFO-OPT,NFO
45,13252610,51768,NIFTY2311918650PE,NIFTY,0.0,2023-01-19,18650.0,0.05,50,PE,NFO-OPT,NFO
46,13253122,51770,NIFTY2311918700PE,NIFTY,0.0,2023-01-19,18700.0,0.05,50,PE,NFO-OPT,NFO
47,13256194,51782,NIFTY2311918750PE,NIFTY,0.0,2023-01-19,18750.0,0.05,50,PE,NFO-OPT,NFO
48,13256706,51784,NIFTY2311918800PE,NIFTY,0.0,2023-01-19,18800.0,0.05,50,PE,NFO-OPT,NFO
49,13259266,51794,NIFTY2311918850PE,NIFTY,0.0,2023-01-19,18850.0,0.05,50,PE,NFO-OPT,NFO
50,13259778,51796,NIFTY2311918900PE,NIFTY,0.0,2023-01-19,18900.0,0.05,50,PE,NFO-OPT,NFO
51,13260290,51798,NIFTY2311918950PE,NIFTY,0.0,2023-01-19,18950.0,0.05,50,PE,NFO-OPT,NFO
52,13260802,51800,NIFTY2311919000PE,NIFTY,0.0,2023-01-19,19000.0,0.05,50,PE,NFO-OPT,NFO
53,13261314,51802,NIFTY2311919050PE,NIFTY,0.0,2023-01-19,19050.0,0.05,50,PE,NFO-OPT,NFO
54,13264130,51813,NIFTY2311919100PE,NIFTY,0.0,2023-01-19,19100.0,0.05,50,PE,NFO-OPT,NFO
55,13264642,51815,NIFTY2311919150PE,NIFTY,0.0,2023-01-19,19150.0,0.05,50,PE,NFO-OPT,NFO
56,13265666,51819,NIFTY2311919200PE,NIFTY,0.0,2023-01-19,19200.0,0.05,50,PE,NFO-OPT,NFO
57,13266178,51821,NIFTY2311919250PE,NIFTY,0.0,2023-01-19,19250.0,0.05,50,PE,NFO-OPT,NFO
58,13268226,51829,NIFTY2311919300PE,NIFTY,0.0,2023-01-19,19300.0,0.05,50,PE,NFO-OPT,NFO
59,13269506,51834,NIFTY2311919350PE,NIFTY,0.0,2023-01-19,19350.0,0.05,50,PE,NFO-OPT,NFO
60,13270018,51836,NIFTY2311919400PE,NIFTY,0.0,2023-01-19,19400.0,0.05,50,PE,NFO-OPT,NFO
61,13271042,51840,NIFTY2311919450PE,NIFTY,0.0,2023-01-19,19450.0,0.05,50,PE,NFO-OPT,NFO
62,13272834,51847,NIFTY2311919500PE,NIFTY,0.0,2023-01-19,19500.0,0.05,50,PE,NFO-OPT,NFO
63,13274114,51852,NIFTY2311919550PE,NIFTY,0.0,2023-01-19,19550.0,0.05,50,PE,NFO-OPT,NFO
64,13275650,51858,NIFTY2311919600PE,NIFTY,0.0,2023-01-19,19600.0,0.05,50,PE,NFO-OPT,NFO
65,13280770,51878,NIFTY2311919650PE,NIFTY,0.0,2023-01-19,19650.0,0.05,50,PE,NFO-OPT,NFO
66,13281282,51880,NIFTY2311919700PE,NIFTY,0.0,2023-01-19,19700.0,0.05,50,PE,NFO-OPT,NFO
67,13283074,51887,NIFTY2311919750PE,NIFTY,0.0,2023-01-19,19750.0,0.05,50,PE,NFO-OPT,NFO
68,13283842,51890,NIFTY2311919800PE,NIFTY,0.0,2023-01-19,19800.0,0.05,50,PE,NFO-OPT,NFO
69,13284866,51894,NIFTY2311919850PE,NIFTY,0.0,2023-01-19,19850.0,0.05,50,PE,NFO-OPT,NFO
70,13285890,51898,NIFTY2311919900PE,NIFTY,0.0,2023-01-19,19900.0,0.05,50,PE,NFO-OPT,NFO
71,13286402,51900,NIFTY2311919950PE,NIFTY,0.0,2023-01-19,19950.0,0.05,50,PE,NFO-OPT,NFO
72,13287682,51905,NIFTY2311920000PE,NIFTY,0.0,2023-01-19,20000.0,0.05,50,PE,NFO-OPT,NFO
